adj,freq,class,subjectivity,input_score,lexical_score,sub_score,age,strings
grey,9,color,0.2810714285714285,0.90249999999999997,0.79460154640108638,0.75712214395654132,2,"big grey ,little grey ,little grey ,old grey ,old grey ,brown grey ,brown grey ,blue grey ,big grey ,"
large,N/A,dimension,0.548181818181818,0.5,0.5,0.5,2,
concrete,N/A,material,0.302857142857143,0.25,0.25,0.25,2,
bad,23,value,0.71625,0.23136260558652219,7.2087853466277861e-38,1.4446315101855745e-22,2,"bad little ,big bad ,big bad ,big bad ,big bad ,awful bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,big bad ,"
stupid,2,human,0.6575,0.83333333333333337,0.21871285447444389,0.67294956698930208,2,"stupid little ,stupid last ,"
green,55,color,0.208461538461538,0.3654710519588758,0.30915965999518319,0.36077133952916951,2,"little green ,little green ,nice green ,little green ,little green ,small green ,small green ,bright green ,nice green ,little green ,little green ,nice green ,little green ,big green ,little green ,nice green ,little green ,little green ,nice green ,bright green ,green cross ,nice green ,little green ,nice green ,nice green ,nice green ,little green ,bright green ,small green ,bright green ,bright green ,little green ,bright green ,little green ,little green ,small green ,small green ,nice green ,little green ,nice green ,big green ,little green ,little green ,little green ,little green ,little green ,big green ,big green ,little green ,little green ,little green ,little green ,little green ,little green ,green yellow ,"
dirty,9,physical,0.504,0.31640625,0.2236114185312032,0.15697704284211592,2,"huge dirty ,nasty dirty ,dirty little ,old dirty ,old dirty ,old dirty ,old dirty ,little dirty ,dirty horrible ,"
small,19,dimension,0.513,0.000244140625,0.039912349407809314,0.15707740789730129,2,"small little ,small green ,small green ,small red ,small red ,small red ,small red ,small red ,small red ,small green ,small green ,small green ,small red ,small red ,small gentle ,small little ,small little ,pretty small ,cool small ,"
fresh,9,age,0.448181818181818,0.095000000000000001,0.37992914803078315,0.44553595654142142,2,"nice fresh ,clean fresh ,clean fresh ,nice fresh ,nice fresh ,nice fresh ,good fresh ,good fresh ,nice fresh ,"
nice,227,value,0.725833333333333,0.0065418377837815631,0.21924085085326722,0.0053770332531995488,2,"nice little ,nice big ,nice little ,nice little ,nice big ,nice little ,nice little ,nice little ,nice big ,nice little ,nice little ,nice warm ,nice blue ,nice blue ,nice big ,nice big ,nice red ,nice green ,nice clean ,nice red ,nice clean ,nice blue ,nice smooth ,nice bright ,nice big ,nice long ,nice long ,nice soft ,nice big ,nice green ,nice big ,nice big ,nice big ,nice white ,nice white ,nice smooth ,nice little ,nice big ,nice blue ,nice soft ,nice red ,nice blue ,nice green ,nice red ,nice bright ,nice plastic ,nice plastic ,nice green ,nice little ,nice little ,nice plastic ,nice blue ,nice red ,nice soft ,nice blue ,nice blue ,nice red ,nice big ,nice plastic ,nice plastic ,nice big ,nice big ,nice bright ,nice blue ,nice blue ,nice big ,nice blue ,nice big ,nice bright ,nice blue ,nice blue ,nice clean ,nice fresh ,nice blue ,nice blue ,nice smooth ,nice blue ,nice green ,nice red ,nice red ,nice red ,nice green ,nice green ,nice green ,nice green ,nice little ,nice big ,nice soft ,nice blue ,nice bright ,nice little ,nice red ,nice big ,nice little ,nice warm ,nice soft ,nice blue ,nice soft ,nice hot ,nice big ,nice red ,nice bright ,nice big ,nice little ,nice new ,nice warm ,nice bright ,nice little ,nice plastic ,nice warm ,nice big ,nice warm ,nice big ,nice bright ,nice green ,nice bright ,nice big ,nice red ,nice green ,nice big ,nice big ,nice red ,nice warm ,nice warm ,nice bright ,nice bright ,nice bright ,nice blue ,nice big ,nice blue ,nice hot ,nice blue ,nice gentle ,nice red ,nice red ,nice bright ,nice bright ,nice warm ,nice red ,nice little ,nice warm ,nice red ,nice little ,nice big ,nice fresh ,nice fresh ,nice fresh ,nice little ,nice little ,nice little ,nice little ,nice little ,nice blue ,nice big ,nice cold ,nice new ,nice new ,nice new ,nice cold ,nice cozy ,nice little ,nice big ,nice little ,nice big ,nice little ,nice clean ,nice little ,nice little ,nice big ,nice big ,nice little ,nice little ,nice little ,nice little ,nice big ,nice little ,nice clean ,nice clean ,nice red ,nice big ,nice little ,nice pretty ,nice full ,nice warm ,nice full ,nice full ,nice little ,nice pretty ,nice warm ,nice cool ,nice cool ,nice warm ,nice fresh ,nice clean ,nice clean ,nice clean ,nice big ,nice big ,nice comfy ,nice comfy ,nice clean ,nice comfy ,nice clean ,nice little ,nice little ,nice little ,nice new ,nice new ,nice new ,nice new ,pretty nice ,pretty nice ,nice white ,nice white ,nice little ,nice little ,nice little ,nice little ,nice little ,nice fluffy ,nice little ,nice little ,nice little ,nice little ,nice dry ,nice little ,nice yellow ,"
round,11,shape,0.23875,0.512908935546875,0.91530504614921293,0.64078946048660923,2,"little round ,big round ,big round ,big round ,big round ,round yellow ,big round ,big round ,big round ,big round ,little round ,"
mean,5,human,0.712727272727273,0.41666666666666663,0.78157402685704569,0.28573856875743664,2,"instant mean ,instant mean ,mean good ,mean big ,mean hot ,"
